customer_key,customer_name,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,Customer_Segment
10746,Isabel Foster,4622,1,72,3,2,4,Loyal Customers
11108,Michael Jones,4681,1,72,4,2,4,At Risk
11143,Nelson Alonso,4758,1,72,5,2,4,At Risk
11162,Rachel Clark,4490,1,72,1,2,4,Loyal Customers
11715,Angelica Alexander,4668,1,72,4,2,4,At Risk
11743,Nathan Nelson,4781,1,72,5,2,4,At Risk
11808,Cindy Garcia,4467,1,72,1,2,4,Loyal Customers
11950,Gavin Butler,4736,1,72,4,2,4,At Risk
12730,Marcus Allen,4810,1,72,5,2,4,At Risk
12788,Adrian Ward,4760,1,72,5,2,4,At Risk
12792,Aaron Griffin,4663,1,72,4,2,4,At Risk
12796,Lauren Moore,4766,1,72,5,2,4,At Risk
12801,Kaylee Cox,4565,1,72,2,2,4,Loyal Customers
12805,Kristen Ma,4761,1,72,5,2,4,At Risk
13238,Chloe Henderson,4495,1,72,1,2,4,Loyal Customers
13262,Emma Jones,4651,1,72,3,2,4,Loyal Customers
13265,Richard Long,4558,1,72,2,2,4,Loyal Customers
13289,Pedro Gomez,4565,1,72,2,2,4,Loyal Customers
13319,Luis Long,4729,1,72,4,2,4,At Risk
13351,Eduardo Simmons,4721,1,72,4,2,4,At Risk
13408,Makayla Peterson,4527,1,72,2,2,4,Loyal Customers
13410,Jackson Hernandez,4489,1,72,1,2,4,Loyal Customers
13412,Johnathan Sanchez,4763,1,72,5,2,4,At Risk
13420,Kaylee Rivera,4727,1,72,4,2,4,At Risk
13427,Jordan Russell,4550,1,72,2,2,4,Loyal Customers
13440,Xavier Watson,4601,1,72,3,2,4,Loyal Customers
13449,Amanda Lopez,4566,1,72,2,2,4,Loyal Customers
13498,Abigail James,4809,1,72,5,2,4,At Risk
13501,Seth Johnson,4681,1,72,4,2,4,At Risk
13516,Ian Jones,4490,1,72,1,2,4,Loyal Customers
13617,Zoe Cook,4624,1,72,3,2,4,Loyal Customers
13636,Gabrielle Rogers,4454,1,72,1,2,4,Loyal Customers
13652,Dakota Alexander,4687,1,72,4,2,4,At Risk
13673,Jeremy Cook,4452,1,72,1,2,4,Loyal Customers
13680,Wyatt Hernandez,4523,1,72,1,2,4,Loyal Customers
13727,Marissa Hughes,4599,1,72,3,2,4,Loyal Customers
13728,Mallory Jimenez,4482,1,72,1,2,4,Loyal Customers
13737,Savannah Ramirez,4693,1,72,4,2,4,At Risk
13767,Christian White,4638,1,72,3,2,4,Loyal Customers
13778,Eric Adams,4801,1,72,5,2,4,At Risk
13814,Armando Schmidt,4741,1,72,5,2,4,At Risk
13933,Richard Jones,4695,1,72,4,2,4,At Risk
13944,Darrell Chander,4514,1,72,1,2,4,Loyal Customers
13953,Amanda Long,4800,1,72,5,2,4,At Risk
13955,Jonathan Long,4564,1,72,2,2,4,Loyal Customers
13962,Alexandra Bennett,4659,1,72,4,2,4,At Risk
13966,Justin Hayes,4671,1,72,4,2,4,At Risk
13974,Arianna Rivera,4689,1,72,4,2,4,At Risk
14066,Thomas Henderson,4755,1,72,5,2,4,At Risk
14068,Melanie Butler,4487,1,72,1,2,4,Loyal Customers
14070,Lori Ortega,4669,1,72,4,2,4,At Risk
14103,Stephanie Kelly,4794,1,72,5,2,4,At Risk
14159,Stephanie Long,4597,1,72,3,2,4,Loyal Customers
14160,Katelyn Cooper,4577,1,72,2,2,4,Loyal Customers
14168,Elijah Hughes,4520,1,72,1,2,4,Loyal Customers
14180,Miguel Thompson,4576,1,72,2,2,4,Loyal Customers
14188,Sydney Scott,4458,1,72,1,2,4,Loyal Customers
14262,Eduardo Phillips,4760,1,72,5,2,4,At Risk
14275,Samantha Henderson,4569,1,72,2,2,4,Loyal Customers
14374,Nichole Chande,4578,1,72,2,2,4,Loyal Customers
14375,Ana Powell,4664,1,72,4,2,4,At Risk
14423,Elijah King,4671,1,72,4,2,4,At Risk
14425,Ian Roberts,4542,1,72,2,2,4,Loyal Customers
14432,Ann Sanchez,4537,1,72,2,2,4,Loyal Customers
14440,Janelle Arthur,4812,1,72,5,2,4,At Risk
14442,Isabella Torres,4736,1,72,4,2,4,At Risk
14765,Alexandria Price,4679,1,72,4,2,4,At Risk
14900,Caitlin Rogers,4774,1,72,5,2,4,At Risk
16890,Jodi Xie,4546,1,72,2,2,4,Loyal Customers
17386,Cassie Deng,4490,1,72,1,2,4,Loyal Customers
17399,Shawn Lal,4654,1,72,3,2,4,Loyal Customers
17403,Kristin Kumar,4801,1,72,5,2,4,At Risk
355,Deanna Suarez,4507,1,23,1,2,5,Loyal Customers
6732,Tracy Sharma,4505,1,23,1,2,5,Loyal Customers
7797,Marvin Ruiz,4562,1,23,2,2,5,Loyal Customers
8351,Bethany Ashe,4734,1,23,4,2,5,At Risk
8479,Tasha Goel,4570,1,23,2,2,5,Loyal Customers
8525,Denise Malhotra,4668,1,23,4,2,5,At Risk
9390,Lee Romero,4536,1,23,2,2,5,Loyal Customers
9455,Fernando Martinez,4663,1,23,4,2,5,At Risk
9456,Bruce Blanco,4460,1,23,1,2,5,Loyal Customers
9465,Amy Lu,4670,1,23,4,2,5,At Risk
9604,Henry Sullivan,4732,1,23,4,2,5,At Risk
9608,Donna Raje,4495,1,23,1,2,5,Loyal Customers
9762,Jonathan Washington,4707,1,23,4,2,5,At Risk
9775,Anthony Miller,4566,1,23,2,2,5,Loyal Customers
9777,Haley Long,4706,1,23,4,2,5,At Risk
10046,Evelyn Prasad,4507,1,23,1,2,5,Loyal Customers
10078,Rachel James,4659,1,23,4,2,5,At Risk
10079,Grace Gray,4544,1,23,2,2,5,Loyal Customers
10114,Laura Cai,4477,1,23,1,2,5,Loyal Customers
10246,Samantha Rodriguez,4671,1,23,4,2,5,At Risk
10341,Adam Wang,4715,1,23,4,2,5,At Risk
10445,Blake Lopez,4699,1,23,4,2,5,At Risk
10501,Devin Long,4795,1,23,5,2,5,At Risk
10677,Valerie Guo,4482,1,23,1,2,5,Loyal Customers
10719,Devin Roberts,4606,1,23,3,2,5,Loyal Customers
10772,Sheena Shen,4652,1,23,3,2,5,Loyal Customers
11070,Bailey Reed,4634,1,23,3,2,5,Loyal Customers
11414,Kristi Diaz,4487,1,23,1,2,5,Loyal Customers
11421,Richard Moore,4695,1,23,4,2,5,At Risk
11436,Ross Navarro,4707,1,23,4,2,5,At Risk
11486,Andy Suarez,4550,1,23,2,2,5,Loyal Customers
11500,Dawn Zhou,4605,1,23,3,2,5,Loyal Customers
11514,Kenneth Anand,4730,1,23,4,2,5,At Risk
11530,Ross Raman,4623,1,23,3,2,5,Loyal Customers
11543,Teresa Alvarez,4547,1,23,2,2,5,Loyal Customers
11568,Glenn Zhu,4684,1,23,4,2,5,At Risk
12278,Isaiah Torres,4809,1,23,5,2,5,At Risk
13268,J?®sus Hernandez,4669,1,23,4,2,5,At Risk
13697,Tasha Xie,4600,1,23,3,2,5,Loyal Customers
13839,Elijah Young,4582,1,23,2,2,5,Loyal Customers
13843,Monique Alonso,4677,1,23,4,2,5,At Risk
13847,Naomi Navarro,4686,1,23,4,2,5,At Risk
13855,Emma Jenkins,4657,1,23,4,2,5,At Risk
13873,Alisha Raje,4770,1,23,5,2,5,At Risk
13879,Sandra Wang,4705,1,23,4,2,5,At Risk
13883,Meredith Srini,4774,1,23,5,2,5,At Risk
13885,Michele Fernandez,4571,1,23,2,2,5,Loyal Customers
13894,Alvin Chande,4704,1,23,4,2,5,At Risk
14029,Brenda Gonzalez,4473,1,23,1,2,5,Loyal Customers
14146,Clayton Yang,4672,1,23,4,2,5,At Risk
14211,Kathryn Xu,4685,1,23,4,2,5,At Risk
14221,Emily Anderson,4775,1,23,5,2,5,At Risk
14270,Tabitha Martin,4591,1,23,3,2,5,Loyal Customers
14298,Devon Shan,4515,1,23,1,2,5,Loyal Customers
14531,Gerald Lopez,4617,1,23,3,2,5,Loyal Customers
14630,Micheal Serrano,4732,1,23,4,2,5,At Risk
14668,Jaclyn Gao,4726,1,23,4,2,5,At Risk
14685,Jermaine Sanchez,4561,1,23,2,2,5,Loyal Customers
14755,Calvin Sharma,4594,1,23,3,2,5,Loyal Customers
14795,Kristin Tang,4537,1,23,2,2,5,Loyal Customers
14807,Dwayne Dominguez,4601,1,23,3,2,5,Loyal Customers
15032,Katrina Kumar,4454,1,23,1,2,5,Loyal Customers
15213,Summer Martinez,4566,1,23,2,2,5,Loyal Customers
15272,Bailey Baker,4641,1,23,3,2,5,Loyal Customers
15359,Mason Gonzalez,4709,1,23,4,2,5,At Risk
15371,Maria Bryant,4609,1,23,3,2,5,Loyal Customers
15386,Javier Mu??oz,4515,1,23,1,2,5,Loyal Customers
15432,Shaun Rai,4495,1,23,1,2,5,Loyal Customers
15481,Jacqueline Patterson,4800,1,23,5,2,5,At Risk
15566,Gabriel Mitchell,4479,1,23,1,2,5,Loyal Customers
15852,Diane Alvarez,4558,1,23,2,2,5,Loyal Customers
15873,Wyatt Hughes,4615,1,23,3,2,5,Loyal Customers
15875,Jorge Zhang,4723,1,23,4,2,5,At Risk
15881,Heather Xu,4609,1,23,3,2,5,Loyal Customers
15895,Lindsey Goel,4755,1,23,5,2,5,At Risk
15900,Rachael Vance,4790,1,23,5,2,5,At Risk
15970,Cedric Hu,4645,1,23,3,2,5,Loyal Customers
15981,Marc Suarez,4481,1,23,1,2,5,Loyal Customers
15991,Darren Patel,4738,1,23,4,2,5,At Risk
16026,Jasmine Rivera,4768,1,23,5,2,5,At Risk
16173,Jessie Navarro,4545,1,23,2,2,5,Loyal Customers
16393,Felicia Romero,4452,1,23,1,2,5,Loyal Customers
16411,Brianna Patterson,4705,1,23,4,2,5,At Risk
16412,Mason Bendixen,4689,1,23,4,2,5,At Risk
16427,Evan Stewart,4628,1,23,3,2,5,Loyal Customers
16444,Jessica Jackson,4727,1,23,4,2,5,At Risk
16464,Rachel Morgan,4774,1,23,5,2,5,At Risk
16478,Hunter Wright,4663,1,23,4,2,5,At Risk
16480,Kaitlyn Sanders,4757,1,23,5,2,5,At Risk
16527,Ramon Ma,4763,1,23,5,2,5,At Risk
16533,Kaitlyn Flores,4481,1,23,1,2,5,Loyal Customers
16601,Destiny Sanchez,4554,1,23,2,2,5,Loyal Customers
16645,Alexandria Sanchez,4583,1,23,2,2,5,Loyal Customers
16649,Chase Rogers,4651,1,23,3,2,5,Loyal Customers
16651,Richard Griffin,4580,1,23,2,2,5,Loyal Customers
16662,Christopher Martinez,4789,1,23,5,2,5,At Risk
16683,Jennifer Kelly,4515,1,23,1,2,5,Loyal Customers
16738,Brandon Taylor,4702,1,23,4,2,5,At Risk
16742,Gabrielle Foster,4458,1,23,1,2,5,Loyal Customers
16749,Luis Patterson,4569,1,23,2,2,5,Loyal Customers
16751,Carlos Phillips,4585,1,23,3,2,5,Loyal Customers
16755,Marcus Gonzalez,4610,1,23,3,2,5,Loyal Customers
16814,Roy Vance,4614,1,23,3,2,5,Loyal Customers
16827,Nicolas Xu,4733,1,23,4,2,5,At Risk
16843,Evelyn Arun,4665,1,23,4,2,5,At Risk
16848,Kristina Rana,4675,1,23,4,2,5,At Risk
16856,Lisa Ye,4538,1,23,2,2,5,Loyal Customers
16889,Tina Rodriguez,4493,1,23,1,2,5,Loyal Customers
17232,James Powell,4622,1,23,3,2,5,Loyal Customers
17393,Luke Green,4809,1,23,5,2,5,At Risk
17409,Tasha Lal,4718,1,23,4,2,5,At Risk
17414,Dalton Martinez,4582,1,23,2,2,5,Loyal Customers
17562,Carlos Kelly,4517,1,23,1,2,5,Loyal Customers
17731,Nicole Robinson,4810,1,23,5,2,5,At Risk
17747,Juan Ruiz,4746,1,23,5,2,5,At Risk
17749,Kelly Washington,4648,1,23,3,2,5,Loyal Customers
17754,Kristine Carlson,4787,1,23,5,2,5,At Risk
17904,Kara Luo,4802,1,23,5,2,5,At Risk
17908,Blake Jenkins,4579,1,23,2,2,5,Loyal Customers
17914,Krista Diaz,4549,1,23,2,2,5,Loyal Customers
17919,Gina Blanco,4791,1,23,5,2,5,At Risk
18303,Carolyn Fernandez,4718,1,23,4,2,5,At Risk
18380,Craig Gill,4729,1,23,4,2,5,At Risk
18384,Kaitlin Vance,4600,1,23,3,2,5,Loyal Customers
18385,Latasha Sanz,4679,1,23,4,2,5,At Risk
18394,Sheena Rai,4815,1,23,5,2,5,At Risk
18426,Tommy Xie,4809,1,23,5,2,5,At Risk
18440,Laura Zhu,4658,1,23,4,2,5,At Risk
18448,Lindsay Deng,4484,1,23,1,2,5,Loyal Customers
18472,Dana Ortega,4458,1,23,1,2,5,Loyal Customers
3406,Dylan Walker,4580,1,64,2,2,4,Loyal Customers
3408,Thomas Bryant,4476,1,64,1,2,4,Loyal Customers
3470,Angela Bell,4754,1,64,5,2,4,At Risk
3501,Jasmine Ward,4464,1,64,1,2,4,Loyal Customers
3624,Benjamin Li,4779,1,64,5,2,4,At Risk
3719,Gregory Raji,4779,1,64,5,2,4,At Risk
3744,Nathan Turner,4657,1,64,4,2,4,At Risk
3813,Hunter Henderson,4695,1,64,4,2,4,At Risk
3816,Isabella Gonzales,4526,1,64,2,2,4,Loyal Customers
3817,Katherine Lewis,4501,1,64,1,2,4,Loyal Customers
3818,Anna Washington,4606,1,64,3,2,4,Loyal Customers
3918,Adrian Morgan,4655,1,64,3,2,4,Loyal Customers
3963,Justin Jai,4456,1,64,1,2,4,Loyal Customers
4249,Richard Harris,4531,1,64,2,2,4,Loyal Customers
4273,Kyle Gonzales,4516,1,64,1,2,4,Loyal Customers
4540,Raul Goel,4558,1,64,2,2,4,Loyal Customers
4629,Brianna Sandberg,4554,1,64,2,2,4,Loyal Customers
4774,Dylan Jenkins,4636,1,64,3,2,4,Loyal Customers
4818,Chloe Alexander,4711,1,64,4,2,4,At Risk
5074,Miranda Bryant,4498,1,64,1,2,4,Loyal Customers
5153,Katherine Evans,4551,1,64,2,2,4,Loyal Customers
5259,Deanna Malhotra,4491,1,64,1,2,4,Loyal Customers
5267,Alisha Yang,4658,1,64,4,2,4,At Risk
5282,Gilbert Luo,4666,1,64,4,2,4,At Risk
5284,Clayton Raji,4568,1,64,2,2,4,Loyal Customers
5313,Bethany Beck,4518,1,64,1,2,4,Loyal Customers
5337,Jonathan Wright,4570,1,64,2,2,4,Loyal Customers
5386,James Perez,4688,1,64,4,2,4,At Risk
5396,Tara Pal,4786,1,64,5,2,4,At Risk
5469,Orlando Dominguez,4593,1,64,3,2,4,Loyal Customers
5470,Michele Tang,4738,1,64,4,2,4,At Risk
5715,Dalton Nicholls,4628,1,64,3,2,4,Loyal Customers
5747,Brianna Peterson,4785,1,64,5,2,4,At Risk
5782,Dylan Chen,4815,1,64,5,2,4,At Risk
5864,Kaitlyn Clark,4780,1,64,5,2,4,At Risk
5919,Alexandria Cox,4463,1,64,1,2,4,Loyal Customers
5937,Alice Serventi,4795,1,64,5,2,4,At Risk
5972,Alexia Bryant,4668,1,64,4,2,4,At Risk
6350,Cassie Kennedy,4554,1,64,2,2,4,Loyal Customers
6449,Zachary Hayes,4576,1,64,2,2,4,Loyal Customers
6570,Mya Price,4787,1,64,5,2,4,At Risk
6936,Misty Jai,4671,1,64,4,2,4,At Risk
6956,Ronnie Zhao,4526,1,64,2,2,4,Loyal Customers
7004,Edwin Chande,4455,1,64,1,2,4,Loyal Customers
7023,Victor Alvarez,4786,1,64,5,2,4,At Risk
7035,Ethan Robinson,4703,1,64,4,2,4,At Risk
7036,Karen Zhang,4484,1,64,1,2,4,Loyal Customers
7063,Dylan Anderson,4579,1,64,2,2,4,Loyal Customers
7102,Bailey Turner,4522,1,64,1,2,4,Loyal Customers
7113,Sophia Gonzalez,4683,1,64,4,2,4,At Risk
7456,Alejandro Wu,4524,1,64,2,2,4,Loyal Customers
7551,Julia Griffin,4504,1,64,1,2,4,Loyal Customers
7912,Elijah McDonald,4518,1,64,1,2,4,Loyal Customers
8177,Ebony Vazquez,4513,1,64,1,2,4,Loyal Customers
8250,Chad Andersen,4603,1,64,3,2,4,Loyal Customers
8280,Omar Xu,4597,1,64,3,2,4,Loyal Customers
8335,Katherine Baker,4773,1,64,5,2,4,At Risk
8370,Clifford Suri,4754,1,64,5,2,4,At Risk
8431,Sharon Goel,4518,1,64,1,2,4,Loyal Customers
8446,Emma Thompson,4544,1,64,2,2,4,Loyal Customers
8467,Morgan Lopez,4704,1,64,4,2,4,At Risk
8523,Christian Powell,4708,1,64,4,2,4,At Risk
8640,Victor Gill,4799,1,64,5,2,4,At Risk
8910,Geoffrey Chandra,4694,1,64,4,2,4,At Risk
8922,Cara Cai,4741,1,64,5,2,4,At Risk
8930,Dale Chander,4755,1,64,5,2,4,At Risk
9529,Mason Adams,4779,1,64,5,2,4,At Risk
9680,Dakota Jenkins,4760,1,64,5,2,4,At Risk
9726,Linda Romero,4495,1,64,1,2,4,Loyal Customers
9801,Connor Jenkins,4526,1,64,2,2,4,Loyal Customers
9814,Michael Rothkugel,4466,1,64,1,2,4,Loyal Customers
10214,Peter Black,4545,1,64,2,2,4,Loyal Customers
10760,Jennifer Moore,4494,1,64,1,2,4,Loyal Customers
10816,Gabrielle Green,4749,1,64,5,2,4,At Risk
10830,Carolyn Rana,4559,1,64,2,2,4,Loyal Customers
11945,Jodi Lal,4717,1,64,4,2,4,At Risk
11957,Randy Guo,4551,1,64,2,2,4,Loyal Customers
12011,Seth Cook,4541,1,64,2,2,4,Loyal Customers
12514,Erin Kelly,4482,1,64,1,2,4,Loyal Customers
12560,Jocelyn Patterson,4813,1,64,5,2,4,At Risk
12642,Megan Morris,4686,1,64,4,2,4,At Risk
12880,Amber Gonzalez,4756,1,64,5,2,4,At Risk
13470,Roger Andersen,4797,1,64,5,2,4,At Risk
14125,Keith Xu,4698,1,64,4,2,4,At Risk
14851,Jared Sanchez,4699,1,64,4,2,4,At Risk
15086,Ian Powell,4676,1,64,4,2,4,At Risk
15683,Richard Diaz,4616,1,64,3,2,4,Loyal Customers
15700,Joan Coleman,4724,1,64,4,2,4,At Risk
16216,Samantha Hughes,4550,1,64,2,2,4,Loyal Customers
16596,Jamie Wu,4492,1,64,1,2,4,Loyal Customers
16597,Edgar Raman,4734,1,64,4,2,4,At Risk
16709,Katie Goel,4601,1,64,3,2,4,Loyal Customers
16971,Willie Andersen,4750,1,64,5,2,4,At Risk
17011,Justin Long,4621,1,64,3,2,4,Loyal Customers
17029,Elijah Allen,4746,1,64,5,2,4,At Risk
17268,Jordan Young,4785,1,64,5,2,4,At Risk
17277,Christy Deng,4589,1,64,3,2,4,Loyal Customers
17291,Ian Brooks,4712,1,64,4,2,4,At Risk
17610,Jose Harris,4555,1,64,2,2,4,Loyal Customers
17683,Cassidy Perry,4768,1,64,5,2,4,At Risk
17797,Cameron Coleman,4752,1,64,5,2,4,At Risk
17807,Randall Hernandez,4764,1,64,5,2,4,At Risk
17812,Caleb Phillips,4621,1,64,3,2,4,Loyal Customers
17864,Allison Bell,4474,1,64,1,2,4,Loyal Customers
17868,Natalie Martinez,4666,1,64,4,2,4,At Risk
17935,Ricardo Nara,4615,1,64,3,2,4,Loyal Customers
17966,Trinity Morris,4535,1,64,2,2,4,Loyal Customers
17971,Danielle Peterson,4535,1,64,2,2,4,Loyal Customers
17973,Taylor Bennett,4607,1,64,3,2,4,Loyal Customers
17979,Alexandria Watson,4653,1,64,3,2,4,Loyal Customers
17984,Sean Lopez,4621,1,64,3,2,4,Loyal Customers
17992,Timothy Ward,4756,1,64,5,2,4,At Risk
18015,Ryan Powell,4809,1,64,5,2,4,At Risk
18019,Drew Luo,4521,1,64,1,2,4,Loyal Customers
18023,Sydney Diaz,4571,1,64,2,2,4,Loyal Customers
18032,Brandon Chen,4530,1,64,2,2,4,Loyal Customers
18078,Blake Henderson,4533,1,64,2,2,4,Loyal Customers
18079,Victoria Sanders,4614,1,64,3,2,4,Loyal Customers
18216,Abigail Barnes,4470,1,64,1,2,4,Loyal Customers
18218,Alexis Wilson,4734,1,64,4,2,4,At Risk
18228,Levi Patel,4528,1,64,2,2,4,Loyal Customers
18234,Caitlin Sanders,4548,1,64,2,2,4,Loyal Customers
586,Kari Perez,4469,1,50,1,2,4,Loyal Customers
597,Roger Raje,4570,1,50,2,2,4,Loyal Customers
1258,Ross Ruiz,4505,1,50,1,2,4,Loyal Customers
1259,Jamie Li,4570,1,50,2,2,4,Loyal Customers
1269,Edwin Shan,4738,1,50,4,2,4,At Risk
1274,Nelson Carlson,4631,1,50,3,2,4,Loyal Customers
1279,Meredith Johnsen,4671,1,50,4,2,4,At Risk
1323,Kari Mehta,4488,1,50,1,2,4,Loyal Customers
1332,Meagan Chandra,4780,1,50,5,2,4,At Risk
1378,Christopher Miller,4669,1,50,4,2,4,At Risk
1380,Bridget Chande,4733,1,50,4,2,4,At Risk
1390,Albert Jim?®nez,4527,1,50,2,2,4,Loyal Customers
1397,Susan Yang,4556,1,50,2,2,4,Loyal Customers
1459,Veronica Sanchez,4597,1,50,3,2,4,Loyal Customers
1470,Shane Srini,4582,1,50,2,2,4,Loyal Customers
1471,Barbara He,4517,1,50,1,2,4,Loyal Customers
1473,Jeffery Zhang,4623,1,50,3,2,4,Loyal Customers
1478,Robin Gill,4501,1,50,1,2,4,Loyal Customers
1483,Jerome Browning,4485,1,50,1,2,4,Loyal Customers
1558,Phillip Lopez,4717,1,50,4,2,4,At Risk
1592,Meredith Madan,4627,1,50,3,2,4,Loyal Customers
1601,Larry Romero,4593,1,50,3,2,4,Loyal Customers
1636,Brad Beck,4763,1,50,5,2,4,At Risk
1640,Ruben Lopez,4795,1,50,5,2,4,At Risk
1662,Deborah Pal,4754,1,50,5,2,4,At Risk
1715,Colleen Lu,4644,1,50,3,2,4,Loyal Customers
1721,Nicolas Chande,4681,1,50,4,2,4,At Risk
1735,Margaret Zhou,4579,1,50,2,2,4,Loyal Customers
1749,Grace Bell,4633,1,50,3,2,4,Loyal Customers
1813,Brandi Sanz,4708,1,50,4,2,4,At Risk
1979,Danielle James,4658,1,50,4,2,4,At Risk
2594,Deanna Navarro,4495,1,50,1,2,4,Loyal Customers
2599,Keith Luo,4564,1,50,2,2,4,Loyal Customers
5582,Kenneth Becker,4546,1,50,2,2,4,Loyal Customers
9371,Blake Young,4716,1,50,4,2,4,At Risk
9411,Richard Jackson,4744,1,50,5,2,4,At Risk
9414,Taylor Powell,4762,1,50,5,2,4,At Risk
9436,Natalie Green,4647,1,50,3,2,4,Loyal Customers
9459,Erick Subram,4725,1,50,4,2,4,At Risk
9470,Manuel Suri,4493,1,50,1,2,4,Loyal Customers
9475,Edward Turner,4634,1,50,3,2,4,Loyal Customers
9487,Jack Butler,4580,1,50,2,2,4,Loyal Customers
9490,Jacob Davis,4731,1,50,4,2,4,At Risk
9491,Kaylee Roberts,4480,1,50,1,2,4,Loyal Customers
9508,Joshua Anderson,4679,1,50,4,2,4,At Risk
9515,Hannah Griffin,4576,1,50,2,2,4,Loyal Customers
9519,Desiree Sanz,4618,1,50,3,2,4,Loyal Customers
9636,Nathan Young,4648,1,50,3,2,4,Loyal Customers
9693,John Lewis,4567,1,50,2,2,4,Loyal Customers
9771,Carlos Mitchell,4530,1,50,2,2,4,Loyal Customers
10158,Robert Perry,4684,1,50,4,2,4,At Risk
10159,Trevor Patterson,4781,1,50,5,2,4,At Risk
10245,Allison Torres,4689,1,50,4,2,4,At Risk
10322,Jon Jai,4770,1,50,5,2,4,At Risk
10329,Xavier Nelson,4655,1,50,3,2,4,Loyal Customers
10338,Jennifer Smith,4612,1,50,3,2,4,Loyal Customers
10398,Mason Howard,4646,1,50,3,2,4,Loyal Customers
10416,Sydney Sanchez,4560,1,50,2,2,4,Loyal Customers
10444,Zoe Morgan,4787,1,50,5,2,4,At Risk
10453,Seth Bailey,4664,1,50,4,2,4,At Risk
10459,Carson Price,4678,1,50,4,2,4,At Risk
10463,Katelyn Nelson,4492,1,50,1,2,4,Loyal Customers
10473,Patrick Ward,4780,1,50,5,2,4,At Risk
10503,Morgan Clark,4557,1,50,2,2,4,Loyal Customers
10504,Melanie Long,4520,1,50,1,2,4,Loyal Customers
10625,Faith Price,4714,1,50,4,2,4,At Risk
10635,Arianna Cook,4582,1,50,2,2,4,Loyal Customers
10695,Bobby Sai,4587,1,50,3,2,4,Loyal Customers
10706,Warren Sharma,4505,1,50,1,2,4,Loyal Customers
10709,Andrea Brooks,4628,1,50,3,2,4,Loyal Customers
10730,Alexandria Morgan,4575,1,50,2,2,4,Loyal Customers
10744,Theresa Rubio,4725,1,50,4,2,4,At Risk
10745,Emma Perry,4572,1,50,2,2,4,Loyal Customers
10752,Logan Jackson,4609,1,50,3,2,4,Loyal Customers
10761,Margaret She,4566,1,50,2,2,4,Loyal Customers
10764,Madison Brown,4526,1,50,2,2,4,Loyal Customers
10775,Brian James,4498,1,50,1,2,4,Loyal Customers
10783,Blake Martin,4726,1,50,4,2,4,At Risk
10784,Kate Goel,4788,1,50,5,2,4,At Risk
10785,Mackenzie Hernandez,4710,1,50,4,2,4,At Risk
10806,Lucas Russell,4739,1,50,5,2,4,At Risk
10810,Sydney Thompson,4560,1,50,2,2,4,Loyal Customers
10934,Nicole Martin,4517,1,50,1,2,4,Loyal Customers
11011,Henry Lopez,4543,1,50,2,2,4,Loyal Customers
11023,Christopher Davis,4528,1,50,2,2,4,Loyal Customers
11052,Lauren Rogers,4488,1,50,1,2,4,Loyal Customers
11338,Haley Jenkins,4557,1,50,2,2,4,Loyal Customers
11348,Abigail Long,4583,1,50,2,2,4,Loyal Customers
11357,Charles Ward,4453,1,50,1,2,4,Loyal Customers
11358,Justin Lal,4465,1,50,1,2,4,Loyal Customers
11850,Kristopher Suri,4501,1,50,1,2,4,Loyal Customers
12084,Samuel Smith,4628,1,50,3,2,4,Loyal Customers
12216,Juan Richardson,4578,1,50,2,2,4,Loyal Customers
12249,Bailey Peterson,4583,1,50,2,2,4,Loyal Customers
12250,Tasha Nara,4810,1,50,5,2,4,At Risk
12260,John Taylor,4530,1,50,2,2,4,Loyal Customers
12263,Sydney Kelly,4558,1,50,2,2,4,Loyal Customers
12272,Alexandra Clark,4624,1,50,3,2,4,Loyal Customers
12275,Ethan Jackson,4786,1,50,5,2,4,At Risk
13269,Meredith Gill,4697,1,50,4,2,4,At Risk
14002,Clayton Xu,4656,1,50,3,2,4,Loyal Customers
17595,Sydney Cooper,4619,1,50,3,2,4,Loyal Customers
17596,Xavier James,4745,1,50,5,2,4,At Risk
17944,Arthur Martin,4662,1,50,4,2,4,At Risk
17961,Jacquelyn Vazquez,4473,1,50,1,2,4,Loyal Customers
18121,Kaitlyn Brown,4685,1,50,4,2,4,At Risk
18123,Shannon Munoz,4633,1,50,3,2,4,Loyal Customers
18194,Alejandro Liang,4500,1,50,1,2,4,Loyal Customers
18285,Riley Hughes,4499,1,50,1,2,4,Loyal Customers
18297,Nichole Luo,4535,1,50,2,2,4,Loyal Customers
18322,Roger Zheng,4699,1,50,4,2,4,At Risk
18323,Gavin Alexander,4491,1,50,1,2,4,Loyal Customers
18329,Jason Alexander,4616,1,50,3,2,4,Loyal Customers
18338,Hector Gomez,4709,1,50,4,2,4,At Risk
1789,Amanda Nelson,4658,1,57,4,2,4,At Risk
1798,Patrick Howard,4670,1,57,4,2,4,At Risk
1845,Gerald Gonzalez,4760,1,57,5,2,4,At Risk
1911,Robert Brown,4565,1,57,2,2,4,Loyal Customers
1966,Cody Bell,4809,1,57,5,2,4,At Risk
1975,Marc Gill,4464,1,57,1,2,4,Loyal Customers
2071,Emma Clark,4767,1,57,5,2,4,At Risk
2075,Grace Hughes,4722,1,57,4,2,4,At Risk
2095,Antonio Diaz,4470,1,57,1,2,4,Loyal Customers
2189,Anthony Davis,4559,1,57,2,2,4,Loyal Customers
2193,Hunter Martinez,4531,1,57,2,2,4,Loyal Customers
